id,toxic
0001ea8717f6de06,0.006722776851507844
000247e83dcc1211,0.9466154989894144
0002f87b16116a7f,0.16261984152952252
0003e1cccfd5a40a,0.008468844989125267
00059ace3e3e9a53,0.001542618073533347
000663aff0fffc80,0.037370390528852326
000689dd34e20979,0.013324138684013108
000844b52dee5f3f,0.06367812243565393
00091c35fa9d0465,0.6176514056010189
000968ce11f5ee34,0.03811062794637929
0009734200a85047,0.003366339364435448
000a02d807ae0254,0.014101342056710865
000bafe2080bba82,0.7771918482325695
000bf0a9894b2807,0.028728980129567212
000c9b92318552d1,0.049284143490623857
000cf60dbaed8c02,0.02622888062479816
000d4f120d5a7303,0.06783525554508849
001068b809feee6b,0.9692718668757117
0011cefc680993ba,0.0024402078679951525
0011ef6aa33d42e6,0.045994940458832956
0012bb72f20ae971,0.02919301254636348
00137446b1aec28c,0.013928720654062744
0013a435effa29bd,0.024197310218319435
0013be435187e84f,0.00162629485807289
0013fed3aeae76b7,0.9999996126534386
001411adf8f1dd82,0.015253126100138624
001426f56de6a49b,0.007182334818769629
0016b94c8b20ffa6,0.9980387748152988
00177176f33f587e,0.031242466360444737
0017d4d47894af05,0.999999838435251
001804717513d860,0.06117374031725353
0019400581a6fe32,0.0036734654815207086
001acc29b248cb6d,0.05978621164905596
001bb624469de607,0.03146471785566213
001c368c738a814f,0.10628750757793916
001ceacfd4ffa469,0.03293422561541218
001ceebc43e65027,0.03178588582629185
001d39c71fce6f78,0.09574303482204936
001d739c97bc2ae4,0.8871471209566584
001eba8bbe728e54,0.005626154848836616
001eff4007dbb65b,0.9999657377291036
0020baa22b95d1b0,0.002298991426819762
0020f1b79913e7c0,0.012911456758575284
0023317d123b6fcb,0.001829778541051373
00234e493cedb3e1,0.02554842055247147
0023f3f84f353bce,0.015416836263044202
0025a91b6955f1a5,0.012612685063675997
0025c49d87d9a18f,0.004199854745768406
0026c91011e3ae35,0.011021263627550938
0028bca06339e02f,0.0043998425319027035
0028c5110f1f896b,0.7774539126936529
00293511a845d344,0.015311682809817767
002af5c4c7f08722,0.002279756282069798
002eef919d2f8410,0.022819546874500118
003044a2c35274b6,0.06783525554508849
0030a3760c6e27f3,0.047839407386242684
0030e3ba49006440,0.4554217301873422
0031c900f2018470,0.05361496889448213
0031d0649f4a266b,0.0019477454149257718
00325303c23588a4,0.01627989676490022
003260a50813dba9,0.3620210860356909
00372dfdd531fc6c,0.539478357588248
003c73565c434b4b,0.0019670051935509864
003d82f5e461ad76,0.3000044873743198
003d8674aeeec5ec,0.001105663641232651
003deb1d3dff6793,0.011873289290205117
003fcf8c7df1b038,0.4552076188092218
00418320f2620bac,0.00616392321452694
00419d13372bdd27,0.009958354118282263
0041dc272b8579a9,0.002452080102444116
004278af07e050ea,0.0027256168193725374
0043b6e76433c3b6,0.029932318101997
004515df90b06ef9,0.01537109779269864
004540f1a3bba137,0.0855112251356239
0046f41333aebfe7,0.02246460753034559
00499c7740639d54,0.021705026079999884
004a5c6fc6ad7ee1,0.1351668024744175
0052080181d4bb59,0.015524659076653789
00525672cc446424,0.9958802585438096
00531c5e44a0f7b1,0.996887837513533
0057d0636238fbdc,0.021779992524515752
00584a461ec2bb9c,0.008968929328559649
005875658c15a8dc,0.021925310369246644
00587ac3969af38c,0.03005108950764468
005bb8c85ea8239c,0.004121499464598069
005bd529d8419f82,0.024700903761996493
005cb5a153394bf7,0.04351264857849951
005d4e5881163749,0.9998176173207974
005dc750df10832c,0.2400376579253473
005f47397e07e12f,0.4363547035217528
005fcbdbea0017f7,0.005957955394392108
0060bb88a6a19887,0.0064320036304199735
00628908eb19d174,0.05706415343694186
0062f4a9f84afcd6,0.0007720947520115682
0064b4200305c664,0.01320961310697411
0065324079670f4d,0.015138211728365061
006622a9f635ace3,0.0015037583816569031
0069e74a5302bf10,0.0026155483045282838
006a703e116e7ee8,0.24805986016468176
006beb8649b70d99,0.9753357118645011
006c132f3df89e6e,0.4772500433089209
006d7b5d3ad1e8d6,0.009156540625027751
006ef62bc69dbda6,0.9620272222660318
006f1b719aa6010b,0.016553020871702673
007009b9d4b62e19,0.05284295585632947
007021b91a4a3cf7,0.1512192835667413
0071940212267fea,0.9530382373612543
0072b9c3697ab8cc,0.9953710588011349
0072f0af33e59b26,0.8415534922506205
0074e9e50532d8fa,0.025973291677058172
00755db353a12f44,0.5298297237717107
0075651cd329225d,0.03147264154795619
00760322e8084f55,0.006459714623289583
00772869541790fe,0.01962097642227556
0078e03e2556b416,0.004587472642350476
007931b28cca3e85,0.0018180472605617206
007ab9116b865d64,0.0348207185579985
007aec85ba5ab379,0.08768280595272963
007b7700996e28f1,0.035482201987954244
007d75123ac09c87,0.050384225885235535
007e9c51523a40f2,0.9684306504386991
007f127a7114cb74,0.036789814307670914
007f4366a62d5970,0.16080244036499003
008171d59b2f6949,0.011546607924274574
0081b14d79f54b31,0.9956378176452599
00842d1024b19972,0.9999634175687737
0085bb3cfa3babc6,0.0032042718966595234
00881f5dfc5626a1,0.3633941732983347
008aefc9605919fb,0.059187460151510884
008b8db2b48dc0b5,0.01412936470355641
008be84e2a8476de,0.05356425700534614
008c3875d1e3db70,0.07876148340960222
008d544fc61fb478,0.02075647754108902
008eb47c4684d190,0.9435765171482177
009361ecb09ca541,0.04518931575805352
00940e2afabcd625,0.12401485263736557
00941d55104fbd87,0.01791991271488943
00950acfec3911fe,0.0017446509504398793
00950f0fae33869f,0.999999998709038
0095e2f6797e9b88,0.028505510898953635
009658dc3a37e669,0.05234594236920515
00966e21a96759a4,0.006870027655660301
0096a7935b878320,0.006730134937174516
00970834255b5d67,0.009841338017404552
00978e3b8f542b9b,0.07427019972994876
00991697be5ed76a,0.9999969675274573
0099cb91111b42ef,0.12778491609191703
0099d1b53935a4f4,0.03798195643284572
009ba60f01432c26,0.9285321091289567
009c9e3ef568aefb,0.002401919743776532
009d713f2af2ad50,0.7101534563667402
009eb09483e46b77,0.0021298242239637492
009f03897f22b7a7,0.9286823707338523
00a00728aa99a582,0.2708956824604945
00a07ba2a7e7ea19,0.02752992834380912
00a34c46213caab9,0.22861509076510422
00a475913f684e36,0.18892894653078932
00a5f35a6bd85da5,0.02770936969399428
00a74b2b2b85cb17,0.03862461886072414
00a7a3ddf7f5878b,0.9999953403377263
00a7b8f665496302,0.04230449866080864
00a858641647ace9,0.21745541562153053
00ac1c2ef1f700f0,0.14669730995262595
00ace04912f84306,0.01857413694458878
00ad0323d9b31f21,0.03539977766935593
00ad5a7363b9563c,0.04355689362604943
00ade84de7dcf996,0.1794822550406356
00ae4845fb54114c,0.005134696425259508
00ae5c763bca3cee,0.0014204363403296112
00ae9d18545a8c16,0.003101213578661551
00af4bc0412fc6fa,0.0340828780981701
00b1d1e436efc9b5,0.027200446753749163
00b3813b966af7e8,0.9987325439549425
00b553377d7d9832,0.003505044306267362
00b5a437917e8994,0.26857085751209764
00b68ad3b5608c61,0.001857787065759778
00b8c20aae3a3172,0.018078404126674285
00b8ce2634736c91,0.027684824809863024
00b99df10f7b0058,0.005979876060682647
00baba1768d3b7fb,0.022300977566582253
00bbaedc072b0d95,0.9640864801083486
00bc58bfddedee17,0.6581704825027197
00bc81c8feddad5a,0.009103870383095373
00bcfa4c0af364e0,0.03327115528030246
00bd66c9ef023f41,0.974757108651608
00bd73bc3851fc52,0.01417617564733274
00bdb71dbe1928ff,0.007883318883625609
00beaf985926d722,0.14290446929225492
00bed655b5465fe8,0.4933101073788075
00bee0148b44976e,0.00610613407312598
00bf582e21b0f515,0.20159525325358368
00bfb2da95778a19,0.04185655235423644
00c0239ad67647a2,0.0014612904195984418
00c046cb3a07cd38,0.005551105535244908
00c056846749159a,0.002301560499153206
